"id","lineID","entryGroupID","lon","lat","status"
"38851","89272","35311","50","32.15","ok"
"38852","89273","35312","50.15","32.15","ok"
"38853","89275","35313","50.05","35.1","ok"
"38854","89278","35314","66.45","34.3","ok"
"38855","89280","35315","70.3","36","ok"
"38856","89284","35316","51","30","ok"
"38857","89287","35316","50.15","31.15","ok"
"38858","89289","35317","49.45","30.45","ok"
"38859","89292","35318","51.3","30.45","ok"
"38860","89294","35318","50","37","ok"
"38861","89296","35319","52","36.3","ok"
"38862","89296","35319","50","36.3","ok"
"38863","89296","35319","49.45","36.45","ok"
"38864","89296","35319","51","34","ok"
"38865","89296","35319","51","36","ok"
"38866","89300","35320","35.15","38.3","ok"
"38867","89302","35321","46.2","38.3","ok"
"38868","89302","35321","46","38.3","ok"
"38869","89304","35322","58","28.45","ok"
"38870","89306","35323","57.45","26.45","ok"
"38871","89309","35323","57.3","27","ok"
"38872","89311","35324","53.27","36.36","ok"
"38873","89312","35325","56","27.2","ok"
"38874","89315","35326","55.15","26.45","ok"
"38875","89317","35327","52","30.3","ok"
"38876","89319","35328","57.3","30","ok"
"38877","89321","35329","41","39.15","ok"
"38878","89323","35330","54.15","38.15","ok"
"38879","89325","35331","51","33.3","ok"
"38880","89325","35331","52","33.15","ok"
"38881","89325","35331","51.3","34","ok"
"38882","89325","35331","52","33","ok"
"38883","89326","35332","47.5","38.1","ok"
"38884","89329","35332","48.3","37","ok"
"38885","89331","35333","48","38.45","ok"
"38886","89334","35334","65","31.34","ok"
"38887","89336","35335","66.15","34.45","ok"
"38888","89338","35335","43","36.3","ok"
"38889","89341","35336","48","34","ok"
"38890","89341","35336","46.3","35.15","ok"
"38891","89341","35336","44.3","35.3","ok"
"38892","89341","35336","50.3","31.3","ok"
"38893","89341","35336","48.15","33.45","ok"
"38894","89341","35336","47","34","ok"
"38895","89341","35336","48","33","ok"
"38896","89341","35336","51","30","ok"
"38897","89343","35337","59","36.3","ok"
"38898","89346","35338","45","35","ok"
"38899","89349","35338","35.2","38.2","ok"
"38900","89352","35339","35.2","38.3","ok"
"38901","89354","35340","35.55","37.3","ok"
"38902","89357","35341","35.55","37.3","ok"
"38903","89359","35342","61","31","ok"
"38904","89362","35342","66","32.3","ok"
"38905","89364","35343","49.3","36.15","ok"
"38906","89366","35344","62.3","34.3","ok"
"38907","89370","35345","54","32.3","ok"
"38908","89373","35347","62.3","27.3","ok"
"38909","89376","35348","62.3","27.3","ok"
"38910","89378","35349","43","15.3","ok"
"38911","89382","35350","51.45","29.3","ok"
"38912","89385","35350","51.45","29.3","ok"
"38913","89387","35351","52","32.3","ok"
"38914","89389","35352","51","31.2","ok"
"38915","89392","35353","61","34.3","ok"
"38916","89396","35354","61","34.3","ok"
"38917","89398","35355","51.45","29.5","ok"
"38918","89401","35356","49","34.3","ok"
"38919","89403","35357","27.1","36.5","ok"
"38920","89405","35358","27.1","36.5","ok"
"38921","89408","35359","57.4","29.5","ok"
"38922","89411","35360","57.4","29.5","ok"
"38923","89412","35361","40.1","40.2","ok"
"38924","89415","35362","35","18","ok"
"38925","89418","35363","37.3","37.45","ok"
"38926","89419","35364","44.1","35.4","ok"
"38927","89423","35365","40.45","36.3","ok"
"38928","89424","35366","28.4","38.3","ok"
"38929","89427","35367","29.3","38.3","ok"
"38930","89427","35367","28.3","38.3","ok"
"38931","89428","35368","28.3","38.3","ok"
"38932","89431","35369","32.4","25.05","ok"
"38933","89433","35370","35.35","31.05","ok"
"38934","89436","35371","35.35","31.05","ok"
"38935","89438","35372","44","24","ok"
"38936","89440","35373","69.45","37.45","ok"
"38937","89442","35374","33.1","36.5","ok"
"38938","89444","35375","40.3","21","ok"
"38939","89447","35376","30.1","39.1","ok"
"38940","89450","35378","30.4","39.1","ok"
"38941","89452","35379","39.15","22.15","ok"
"38942","89454","35380","41","38.3","ok"
"38943","89456","35381","30.35","21","ok"
"38944","89458","35382","40.3","38","ok"
"38945","89460","35383","50.1","33.2","ok"
"38946","89462","35384","44","42.1","ok"
"38947","89465","35385","40.5","38.3","ok"
"38948","89466","35386","26.3","39.3","ok"
"38949","89468","35387","37.1","36.5","ok"
"38950","89470","35388","49.45","31.45","ok"
"38951","89473","35389","49.3","31.3","ok"
"38952","89475","35390","34.4","37.1","ok"
"38953","89477","35391","26.55","41.3","ok"
"38954","89482","35393","43.4","38.2","ok"
"38955","89483","35394","29","37","ok"
"38956","89485","35395","35.1","39.55","ok"
"38957","89487","35396","43.2","38.15","ok"
"38958","89489","35397","40.5","37","ok"
"38959","89492","35398","45","36","ok"
"38960","89495","35399","44.4","36","ok"
"38961","89498","35400","44.5","35.3","ok"
"38962","89499","35401","45.3","38","ok"
"38963","89502","35402","37.4","36.4","ok"
"38964","89504","35403","38.3","39","ok"
"38965","89507","35404","37.1","39.2","ok"
"38966","89508","35405","41","38.3","ok"
"38967","89512","35407","41","38.3","ok"
"38968","89515","35408","50.3","30.3","ok"
"38969","89518","35409","41.05","38.35","ok"
"38970","89519","35410","47.3","36","ok"
"38971","89521","35411","45.15","39.15","ok"
"38972","89523","35412","45.45","37.3","ok"
"38973","89525","35413","45.15","39.15","ok"
"38974","89528","35414","46","36.15","ok"
"38975","89531","35415","48","36.3","ok"
"38976","89534","35416","35.3","38.45","ok"
"38977","89537","35417","35.3","38.45","ok"
"38978","89540","35418","33.05","39.05","ok"
"38979","89543","35419","33","39","ok"
"38980","89544","35420","42.1","4120","ok"
"38981","89546","35421","32.5","23.45","ok"
"38982","89548","35422","36.1","38.5","ok"
"38983","89550","35423","37.4","38.5","ok"
"38984","89552","35424","38.3","38.2","ok"
"38985","89554","35425","37.3","29.3","ok"
"38986","89557","35426","64.1","26","ok"
"38987","89558","35427","38.3","35","ok"
"38988","89560","35428","38.45","35.1","ok"
"38989","89562","35429","38.45","35.15","ok"
"38990","89564","35430","30.45","30.2","ok"
"38991","89566","35431","31.2","26.55","ok"
"38992","89569","35432","29.5","31.1","ok"
"38993","89572","35433","29.3","37.2","ok"
"38994","89574","35434","46.5","32","ok"
"38995","89577","35435","32.3","26","ok"
"38996","89580","35436","30.5","28.4","ok"
"38997","89583","35437","32.45","25.05","ok"
"38998","89586","35438","31","29.05","ok"
"38999","89593","35439","30.2","38.15","ok"
"39000","89595","35440","31.25","26.45","ok"
"39001","89598","35441","31","29.3","ok"
"39002","89601","35442","32.1","26.05","ok"
"39003","89604","35443","31.05","29.25","ok"
"39004","89607","35444","30.4","31.1","ok"
"39005","89610","35445","30.5","31.2","ok"
"39006","89613","35446","30.3","30.4","ok"
"39007","89616","35447","30.15","31","ok"
"39008","89619","35448","51.2","29.3","ok"
"39009","89621","35449","38.2","37.25","ok"
"39010","89623","35450","31.5","26.15","ok"
"39011","89626","35451","29.5","31.1","ok"
"39012","89629","35452","30.55","29.3","ok"
"39013","89631","35453","30.54","29.32","ok"
"39014","89634","35454","43.5","40.4","ok"
"39015","89637","35455","30.45","27.55","ok"
"39016","89640","35456","31.4","26.25","ok"
"39017","89643","35457","27.15","40.45","ok"
"39018","89646","35458","27.15","40.45","ok"
"39019","89648","35459","38.2","40.3","ok"
"39020","89650","35460","26.1","39.4","ok"
"39021","89653","35461","30.3","39.1","ok"
"39022","89655","35462","30.3","39.1","ok"
"39023","89657","35463","30.3","39.1","ok"
"39024","89660","35464","43","40.3","ok"
"39025","89662","35465","35.3","40.4","ok"
"39026","89664","35466","36.1","41.2","ok"
"39027","89666","35467","38","40.3","ok"
"39028","89668","35468","30.45","27.3","ok"
"39029","89671","35469","28.3","41","ok"
"39030","89673","35470","26.1","39.5","ok"
"39031","89675","35471","26","39.45","ok"
"39032","89677","35472","26.4","39.25","ok"
"39033","89679","35473","26","38.45","ok"
"39034","89682","35474","30.2","39","ok"
"39035","89685","35475","27.4","38.45","ok"
"39036","89686","35476","31","38.2","ok"
"39037","89688","35477","49.15","34.3","ok"
"39038","89690","35478","31.2","26.5","ok"
"39039","89693","35479","30.3","30.5","ok"
"39040","89696","35480","30.4","30.45","ok"
"39041","89699","35480","30.3","30.45","ok"
"39042","89700","35481","46.4","41.2","ok"
"39043","89702","35482","35.5","33.35","ok"
"39044","89705","35483","47","42.1","ok"
"39045","89707","35484","57.1","27.4","ok"
"39046","89709","35485","32.35","25.1","ok"
"39047","89712","35486","39.2","40.2","ok"
"39048","89715","35487","39.15","40.3","ok"
"39049","89717","35488","39.15","40.3","ok"
"39050","89719","35489","31.15","26.55","ok"
"39051","89721","35490","31.15","30.1","ok"
"39052","89724","35491","31.25","26.5","ok"
"39053","89726","35492","36.3","36.3","ok"
"39054","89728","35493","57.1","27.4","ok"
"39055","89730","35494","36.1","37.1","ok"
"39056","89732","35495","29","41.15","ok"
"39057","89734","35496","29","40","ok"
"39058","89737","35497","32.25","41.25","ok"
"39059","89739","35498","30.16","36.21","ok"
"39060","89743","35499","30","36","ok"
"39061","89744","35500","41.4","39","ok"
"39062","89746","35501","30.55","21.25","ok"
"39063","89748","35502","30.55","29.1","ok"
"39064","89750","35503","30.35","29.1","ok"
"39065","89753","35504","30.25","29.2","ok"
"39066","89756","35505","39","39.3","ok"
"39067","89758","35506","36.1","38.1","ok"
"39068","89761","35507","36","38.15","ok"
"39069","89763","35508","35.55","33.1","ok"
"39070","89766","35509","30.45","28.25","ok"
"39071","89770","35510","42.5","37","ok"
"39072","89772","35511","42.4","37.3","ok"
"39073","89772","35511","42.3","37","ok"
"39074","89774","35512","37.2","40.2","ok"
"39075","89777","68447","37.5","37.3","ok"
"39076","89779","68447","37.5","37.3","ok"
"39077","89780","35513","38.3","37.3","ok"
"39078","89784","68468","38","37.4","ok"
"39079","89784","68468","37.45","37.3","ok"
"39080","89786","35514","30.5","38.3","ok"
"39081","89788","35515","30.5","38.3","ok"
"39082","89790","35516","37.15","40.56","ok"
"39083","89793","35517","37","40.3","ok"
"39084","89794","35518","30","31.1","ok"
"39085","89797","35519","31.25","27","ok"
"39086","89800","35520","26","39.5","ok"
"39087","89802","35521","39.5","38.4","ok"
"39088","89804","35522","39.5","38.4","ok"
"39089","89806","35523","30","30.5","ok"
"39090","89809","35524","34.5","30.5","ok"
"39091","89811","35525","47","42.1","ok"
"39092","89813","35526","30.2","38.15","ok"
"39093","89814","35527","32.55","24.25","ok"
"39094","89816","35528","43.2","41.2","ok"
"39095","89818","35529","34.05","35.25","ok"
"39096","89821","35530","46.2","43.2","ok"
"39097","89822","35531","56.2","26.2","ok"
"39098","89824","35532","30.3","30.45","ok"
"39099","89827","35533","36.2","34.1","ok"
"39100","89830","35534","35.4","33.52","ok"
"39101","89831","35535","35.34","33.42","ok"
"39102","89832","35536","35.14","33.12","ok"
"39103","89833","35537","36","34.36","ok"
"39104","89834","35538","36.08","34.06","ok"
"39105","89836","35538","71","34.3","ok"
"39106","89838","35539","70.55","34.4","ok"
"39107","89839","35540","71","34.3","ok"
"39108","89843","35541","70.55","34.4","ok"
"39109","89846","35542","31","30.5","ok"
"39110","89848","35543","30.4","30.55","ok"
"39111","89850","35544","30.45","30.5","ok"
"39112","89852","35545","30.4","31.1","ok"
"39113","89854","35546","43.4","39.2","ok"
"39114","89856","35547","66.3","32","ok"
"39115","89859","35548","66.3","32","ok"
"39116","89861","35549","37.5","36.4","ok"
"39117","89865","35551","30.5","36.5","ok"
"39118","89867","35552","44.5","36","ok"
"39119","89869","35553","58.1","35.1","ok"
"39120","89871","35554","62.3","34.1","ok"
"39121","89873","35555","58.1","35.1","ok"
"39122","89875","35556","47","34.15","ok"
"39123","89880","35557","55.46","37.17","ok"
"39124","89882","35558","68.45","36.45","ok"
"39125","89887","35559","69","36.3","ok"
"39126","89891","35561","68.5","36.4","ok"
"39127","89895","35561","69","37","ok"
"39128","89895","35561","68.3","36.3","ok"
"39129","89895","35561","68","36","ok"
"39130","89898","35561","68.4","36.2","ok"
"39131","89898","35561","68","36","ok"
"39132","89901","35562","35","41.1","ok"
"39133","89903","35563","30.3","39.2","ok"
"39134","89904","35564","34.5","41.1","ok"
"39135","89906","35565","44.2","36.2","ok"
"39136","89908","35566","59.3","41.3","ok"
"39137","89910","35567","35.4","33.52","ok"
"39138","89912","35568","35.34","33.42","ok"
"39139","89914","35569","35.14","33.12","ok"
"39140","89916","35570","36","34.36","ok"
"39141","89919","35571","36.08","34.06","ok"
"39142","89922","35572","48.2","33.3","ok"
"39143","89924","35573","48.2","33.3","ok"
"39144","89926","35574","48","32.3","ok"
"39145","89929","35575","62.1","35.3","ok"
"39146","89930","35576","59","41.3","ok"
"39147","89933","35577","59","41.3","ok"
"39148","89936","35578","59","26.3","ok"
"39149","89938","35579","59","33.3","ok"
"39150","89940","35580","35.26","33.08","ok"
"39151","89942","35581","35.25","30.1","ok"
"39152","89944","35582","34.4","29.55","ok"
"39153","89946","35583","36.3","36","ok"
"39154","89950","35584","49","31","ok"
"39155","89952","35585","39.5","38.35","ok"
"39156","89953","35586","27.5","39.35","ok"
"39157","89956","35587","41.45","37.3","ok"
"39158","89957","35588","20.15","44.3","ok"
"39159","89959","35589","26.2","41.05","ok"
"39160","89961","35590","29.45","40","ok"
"39161","89964","35591","62.3","26","ok"
"39162","89966","35592","42.3","41","ok"
"39163","89966","35592","45.3","41.1","ok"
"39164","89966","35592","49.1","39.2","ok"
"39165","89966","35592","45.3","41.5","ok"
"39166","89966","35592","43.3","41.5","ok"
"39167","89966","35592","45.3","41.1","ok"
"39168","89968","35593","35.44","34.14","ok"
"39169","89970","35594","35.05","32.1","ok"
"39170","89973","35595","44.3","41.3","ok"
"39171","89973","35595","48","40","ok"
"39172","89975","35596","43","41","ok"
"39173","89975","35596","48","40","ok"
"39174","89975","35596","48","40","ok"
"39175","89975","35596","49","39.2","ok"
"39176","89975","35596","49","39.15","ok"
"39177","89975","35596","46.5","40.5","ok"
"39178","89975","35596","45","41","ok"
"39179","89975","35596","42.2","41","ok"
"39180","89978","35596","35.3","32.15","ok"
"39181","89980","35597","35.5","34.2","ok"
"39182","89983","35598","35.45","34.15","ok"
"39183","89985","35599","35.3","32.15","ok"
"39184","89987","35600","35.35","32.3","ok"
"39185","89989","35600","35.3","34","ok"
"39186","89989","35600","35.4","34.1","ok"
"39187","89991","35600","36.55","32.55","ok"
"39188","89992","35601","44.45","34.3","ok"
"39189","89995","35602","44.45","34.3","ok"
"39190","89996","35603","47.4","41.3","ok"
"39191","89999","35604","47.4","41.3","ok"
"39192","90001","35605","36.2","33","ok"
"39193","90003","35606","34.03","25.56","ok"
"39194","90006","35607","36.19","35.25","ok"
"39195","90009","35607","49.4","27.3","ok"
"39196","90010","35608","35.45","32.5","ok"
"39197","90013","35609","35.5","38.4","ok"
"39198","90014","35610","59.3","26","ok"
"39199","90016","35611","51.15","30.15","ok"
"39200","90026","35615","35.15","30.45","ok"
"39201","90027","35616","35.2","33.05","ok"
"39202","90030","35617","38.2","35.5","ok"
"39203","90034","35618","35.15","38.2","ok"
"39204","90035","35619","33.15","40","ok"
"39205","90037","35620","43","40.3","ok"
"39206","90039","35621","38.2","37.2","ok"
"39207","90041","35622","36","40.5","ok"
"39208","90043","35623","35","22.3","ok"
"39209","90045","35624","52.3","29.3","ok"
"39210","90048","35625","61.3","28.3","ok"
"39211","90048","35625","45.3","36","ok"
"39212","90048","35625","56.3","36.3","ok"
"39213","90048","35625","40.3","37","ok"
"39214","90048","35625","37.3","37.3","ok"
"39215","90048","35625","56.3","37.3","ok"
"39216","90048","35625","58","37.3","ok"
"39217","90048","35625","42.3","38","ok"
"39218","90049","35626","26.5","41.3","ok"
"39219","90051","35627","40.5","36.3","ok"
"39220","90055","35629","46.1","38.5","ok"
"39221","90057","35630","36.4","39.5","ok"
"39222","90059","35631","52.3","28","ok"
"39223","90061","35632","54.15","27.45","ok"
"39224","90063","35633","52.3","28","ok"
"39225","90067","35634","39","38","ok"
"39226","90067","35634","38.15","38.3","ok"
"39227","90069","35635","44.3","36","ok"
"39228","90070","35636","48.1","40.2","ok"
"39229","90072","35637","52.15","29.3","ok"
"39230","90076","35638","42.1","37.4","ok"
"39231","90078","35639","44.2","38.5","ok"
"39232","90080","35640","44","37.3","ok"
"39233","90080","35640","40","37.3","ok"
"39234","90082","35641","39.3","38.15","ok"
"39235","90084","35641","46.1","36","ok"
"39236","90087","35642","44.3","35.45","ok"
"39237","90089","35643","40","38","ok"
"39238","90089","35643","45","37","ok"
"39239","90090","35644","48.15","36.45","ok"
"39240","90092","35645","35.55","36.55","ok"
"39241","90094","35646","33.4","40.3","ok"
"39242","90096","35647","33.4","40.3","ok"
"39243","90099","35648","36.32","36.24","ok"
